Date,AAPL,MSFT,YHOO,DB,GLD,BIDU,SINA,ACH
2012-06-08,75.899667,26.328544,15.65,31.97209,154.729996,121.309998,53.740002,10.19
2012-06-11,74.702944,25.662561,15.3,31.039313,155.360001,120.800003,52.049999,10.26
2012-06-12,75.355585,26.008873,15.47,31.474608,156.460007,117.940002,52.400002,10.48
2012-06-13,74.83243,25.866795,15.34,31.12815,157.119995,116.720001,51.709999,10.41
2012-06-14,74.750029,26.053272,15.36,31.261402,157.75,117.639999,52.009998,10.42
2012-06-15,75.090082,26.657097,15.36,32.43404,157.839996,119.379997,52.889999,10.36
2012-06-18,76.613776,26.497261,15.49,31.376889,157.929993,121.370003,54.98,10.64
2012-06-19,76.826969,27.260922,15.65,32.345203,157.160004,121.720001,57.049999,10.94
2012-06-20,76.608544,27.465157,15.74,32.656128,155.970001,117.379997,56.139999,11.05
2012-06-21,75.553077,26.763653,15.52,31.545677,152.020004,113.080002,54.169998,10.46
2012-06-22,76.132474,27.260922,15.61,31.963208,152.639999,114.610001,54.810001,10.57
2012-06-25,74.650634,26.523901,15.44,30.408575,153.759995,111.019997,52.360001,10.1
2012-06-26,74.815429,26.657097,15.35,30.6662,152.619995,110.589996,51.110001,10.34
2012-06-27,75.138474,26.790293,15.52,31.376889,152.830002,111.400002,51.48,10.53
2012-06-28,74.425671,26.559419,15.45,30.09765,151.050003,108.620003,50.299999,10.4
2012-06-29,76.380976,27.163244,15.83,32.131996,155.190002,114.980003,51.810001,10.9
2012-07-02,77.495299,27.136604,15.84,32.76273,155.089996,112.690002,50.07,10.87
2012-07-03,78.396436,27.3142,15.98,33.055891,157.460007,114.720001,50.490002,10.89
2012-07-05,79.773649,27.260922,15.85,31.483494,155.679993,117.209999,51.209999,10.88
2012-07-06,79.242643,26.808053,15.78,29.893329,153.710007,115.910004,51.189999,10.8
2012-07-09,80.290267,26.639337,15.75,29.715655,154.039993,113.169998,50.23,10.5
2012-07-10,79.547387,26.408462,15.82,28.9872,152.149994,109.300003,47.860001,10.12
2012-07-11,79.053003,26.017752,15.8,29.040502,152.990005,108.919998,48.009998,10.15
2012-07-12,78.329737,25.422806,15.69,28.294279,152.589996,108.209999,49.919998,9.88
2012-07-13,79.123627,26.09767,15.74,28.072189,154.139999,109.709999,49.419998,10.23
2012-07-16,79.377361,26.14207,15.65,27.743495,154.210007,107.349998,47.849998,9.98
2012-07-17,79.381279,26.337424,15.6,27.761263,153.470001,104.980003,44.360001,10.13
2012-07-18,79.292347,27.038928,15.7,28.010004,153.050003,107.449997,45.27,10.04
2012-07-19,80.346509,27.234282,15.73,28.010004,153.380005,110.739998,46.59,10.28
2012-07-20,79.036001,26.745895,15.92,26.69523,153.669998,110.230003,45.130001,10.01
2012-07-23,78.974527,25.999993,15.76,25.549246,153.029999,107.099998,44.560001,9.86
2012-07-24,78.593927,25.884555,15.43,25.025112,153.520004,114.949997,45.5,9.69
2012-07-25,75.199948,25.600403,15.5,24.287773,155.669998,114.410004,45.48,9.68
2012-07-26,75.188178,25.893435,15.8,25.655848,156.770004,118.620003,46.200001,9.9
2012-07-27,76.532688,26.426222,16.110001,27.325966,157.539993,123.699997,48.450001,10.24
2012-07-30,77.823583,26.319664,15.98,26.899553,157.429993,121.290001,48.32,10.19
2012-07-31,79.880895,26.168708,15.84,26.952855,156.490005,120.519997,45.41,10.23
2012-08-01,79.364278,26.11543,15.99,26.473139,155.139999,123.239998,45.290001,10.05
2012-08-02,79.492451,25.920075,15.75,25.185018,154.130005,122.029999,44.52,9.98
2012-08-03,80.526999,26.417342,15.97,27.716845,155.550003,124.839996,44.549999,10.35
2012-08-06,81.422904,26.594939,16.040001,27.752379,156.300003,128.940002,49.380001,10.42
2012-08-07,81.208411,26.870211,16.219999,28.089955,156.279999,130.320007,50.98,11.01
2012-08-08,81.071081,26.93237,16.17,28.072189,156.479996,131.270004,49.619999,10.86
2012-08-09,81.533432,27.083326,16.01,28.072189,156.990005,130.940002,52.509998,11.04
2012-08-10,81.660844,27.012288,15.15,27.867866,157.179993,131.059998,52.040001,11.0
2012-08-13,82.751057,26.985648,15.02,27.548056,155.990005,130.789993,51.77,10.61
2012-08-14,82.973043,26.932015,14.73,27.263781,155.130005,130.460007,51.59,10.79
2012-08-15,82.860075,26.994587,14.76,27.343734,155.630005,130.100006,50.900002,10.68
2012-08-16,83.583823,27.513026,14.99,28.436417,156.559998,133.660004,56.189999,10.69
2012-08-17,85.129821,27.620288,15.03,29.244825,156.720001,133.979996,56.66,10.6
2012-08-20,87.368042,27.47727,14.96,29.040502,157.259995,130.910004,55.689999,10.56
2012-08-21,86.174058,27.530901,14.97,30.266438,158.830002,123.400002,55.349998,10.69
2012-08-22,87.856665,27.298499,14.92,30.586249,160.539993,122.800003,56.630001,10.57
2012-08-23,87.037038,27.048218,14.87,30.506295,161.889999,115.089996,56.09,10.47
2012-08-24,87.114531,27.316375,14.92,30.248673,161.970001,115.720001,56.209999,10.36
2012-08-27,88.751162,27.432578,14.85,30.755037,161.360001,116.900002,55.68,9.95
2012-08-28,88.635578,27.378945,14.72,30.479644,161.639999,120.620003,56.060001,9.96
2012-08-29,88.460879,27.396823,14.84,30.497412,160.589996,113.099998,57.52,9.84
2012-08-30,87.199909,27.101849,14.67,30.079885,160.520004,112.010002,56.5,9.62
2012-08-31,87.379862,27.548779,14.65,31.483494,164.220001,111.440002,56.099998,9.66
2012-09-04,88.657906,27.164419,14.89,30.941594,164.479996,114.510002,59.93,9.36
2012-09-05,88.035306,27.164419,15.09,31.208101,164.309998,111.940002,59.360001,9.26
2012-09-06,88.828662,28.022526,15.11,33.411236,164.889999,112.739998,61.93,9.57
2012-09-07,89.376392,27.664982,15.22,35.694321,168.440002,109.589996,63.610001,9.89
2012-09-10,87.051481,27.459393,15.11,35.694321,167.289993,109.160004,62.080002,9.81
2012-09-11,86.769083,27.521964,15.16,37.86192,167.899994,109.809998,63.599998,10.02
2012-09-12,87.97751,27.513026,15.4,37.693132,167.919998,107.089996,64.379997,10.08
2012-09-13,89.710028,27.656043,15.6,38.084012,171.309998,109.830002,66.900002,10.44
2012-09-14,90.800241,27.897384,15.77,39.318833,171.800003,115.620003,67.629997,11.06
2012-09-17,91.916724,27.897384,15.68,39.345484,170.399994,113.309998,65.790001,10.7
2012-09-18,92.196499,27.870569,15.91,37.719782,171.720001,111.989998,66.279999,10.35
2012-09-19,92.221458,27.754367,15.86,37.941874,171.740005,114.139999,67.550003,10.49
2012-09-20,91.774862,28.111912,15.79,37.506575,171.470001,111.269997,66.709999,10.36
2012-09-21,91.957438,27.879508,15.74,37.88857,171.960007,111.110001,66.370003,10.38
2012-09-24,90.735879,27.513026,16.0,37.7109,171.050003,113.18,67.040001,10.31
2012-09-25,88.470075,27.164419,15.68,36.804773,170.770004,112.519997,65.57,10.18
2012-09-26,87.371978,26.96777,15.61,35.161303,169.809998,112.190002,63.639999,9.88
2012-09-27,89.491984,26.958831,16.040001,35.978597,172.339996,114.599998,65.75,10.24
2012-09-28,87.624177,26.601287,15.98,35.22349,171.889999,116.889999,64.68,10.13
2012-10-01,86.611458,26.359945,15.83,35.720972,172.289993,112.769997,63.75,10.15
2012-10-02,86.86365,26.511901,15.94,36.28064,172.100006,112.339996,62.939999,10.21
2012-10-03,88.195547,26.690674,16.209999,37.062398,172.410004,112.07,63.099998,10.06
2012-10-04,87.584767,26.84263,16.27,37.604295,173.610001,113.199997,62.470001,10.29
2012-10-05,85.718273,26.681735,16.09,37.515461,172.619995,114.199997,61.529999,10.5
2012-10-08,83.824195,26.619165,16.030001,37.151231,172.050003,114.290001,61.130001,10.43
2012-10-09,83.519461,26.172235,15.85,36.28064,170.990005,106.489998,60.360001,10.39
2012-10-10,84.184094,25.904076,15.83,36.573798,170.839996,108.129997,61.830002,10.37
2012-10-11,82.501488,25.877261,15.92,37.879688,171.320007,109.040001,61.529999,10.34
2012-10-12,82.712966,26.100726,15.88,37.266719,170.059998,111.220001,60.639999,10.69
2012-10-15,83.376287,26.377822,15.68,38.243914,168.350006,113.82,59.290001,10.98
2012-10-16,85.350489,26.359945,15.92,39.993986,169.419998,113.410004,59.200001,11.11
2012-10-17,84.670093,26.449331,16.09,41.086669,169.539993,114.849998,58.540001,11.6
2012-10-18,83.097824,26.368884,16.0,41.19327,168.789993,113.18,58.290001,11.65
2012-10-19,80.103025,25.600163,15.84,39.514272,166.970001,112.379997,56.139999,11.41
2012-10-22,83.2804,25.028093,15.77,40.207192,167.580002,113.709999,56.130001,11.55
2012-10-23,80.565377,25.072785,16.67,38.803583,165.429993,114.989998,56.029999,11.3
2012-10-24,81.021163,24.938706,16.549999,38.474889,164.860001,113.989998,56.369999,11.38
2012-10-25,80.063616,24.920829,16.610001,38.625909,166.020004,114.010002,56.720001,11.47
2012-10-26,79.335933,25.215803,16.790001,38.883534,165.929993,113.839996,56.099998,10.91
2012-10-31,78.195809,25.510778,16.84,40.606955,166.830002,106.730003,54.630001,10.77
2012-11-01,78.356057,26.386761,16.950001,41.388712,166.070007,106.699997,55.0,11.14
2012-11-02,75.763191,26.368884,17.110001,40.402631,162.600006,105.089996,53.049999,10.95
2012-11-05,76.790354,26.485085,17.370001,40.180542,163.229996,103.800003,57.299999,11.19
2012-11-06,76.557859,26.690674,17.459999,40.944531,166.300003,105.940002,56.689999,11.23
2012-11-07,73.628554,25.993462,17.389999,39.16781,166.490005,104.510002,54.59,11.04
2012-11-08,70.956548,25.752119,17.24,38.439353,167.990005,103.699997,53.869999,10.71
2012-11-09,72.185011,25.769997,17.26,37.622063,167.820007,103.730003,53.419998,10.65
2012-11-12,71.626859,25.224742,17.51,37.826387,167.449997,104.599998,54.09,10.65
2012-11-13,71.636097,24.413658,17.85,37.950757,167.100006,98.599998,53.900002,10.4
2012-11-14,70.841753,24.188357,17.83,37.04463,167.139999,93.57,52.43,10.36
2012-11-15,69.355985,24.02614,17.889999,37.86192,166.089996,93.830002,53.099998,10.37
2012-11-16,69.627806,23.899971,17.860001,36.929142,165.880005,92.68,45.07,10.58
2012-11-19,74.648535,24.089224,18.360001,38.421588,167.869995,92.419998,48.59,10.7
2012-11-20,74.012528,24.071199,18.24,37.835269,167.389999,94.050003,47.0,10.4
2012-11-21,74.116773,24.28749,18.4,37.577644,167.559998,93.239998,47.299999,10.59
2012-11-23,75.409892,24.963394,18.57,38.972371,169.610001,96.220001,47.080002,10.82
2012-11-26,77.788965,24.684019,18.76,38.466007,169.429993,95.449997,47.189999,10.73
2012-11-27,77.162197,24.404646,18.93,38.581491,168.710007,94.519997,47.310001,10.59
2012-11-28,76.919409,24.656984,18.91,38.359402,166.550003,95.809998,46.77,10.61
2012-11-29,77.766528,24.28749,18.870001,38.972371,167.179993,99.0,46.400002,10.48
2012-11-30,77.22817,23.990092,18.77,39.203346,166.050003,96.309998,45.52,10.59
2012-12-03,77.34825,23.818863,18.549999,39.309947,166.130005,95.900002,45.450001,10.45
2012-12-04,75.983872,23.764791,18.93,39.985103,164.419998,90.239998,42.09,10.64
2012-12-05,71.093779,24.035152,18.889999,40.926763,164.119995,88.120003,41.490002,10.98
2012-12-06,72.208759,24.089224,19.200001,40.411516,164.5,89.019997,41.990002,10.82
2012-12-07,70.362773,23.845898,19.200001,39.816312,165.160004,89.360001,41.919998,11.08
2012-12-10,69.910177,24.278478,19.43,39.256647,165.800003,91.75,41.360001,11.26
2012-12-11,71.436852,24.620935,19.52,39.620873,165.649994,94.099998,43.169998,11.26
2012-12-12,71.121488,24.548839,19.379999,39.603105,165.770004,96.089996,44.860001,11.31
2012-12-13,69.893024,24.431683,19.35,38.599259,164.369995,95.25,44.529999,11.13
2012-12-14,67.267203,24.16132,19.639999,38.057358,164.130005,97.400002,45.330002,11.6
2012-12-17,68.460037,24.42267,19.690001,38.297219,164.440002,96.260002,48.650002,11.53
2012-12-18,70.448541,24.837224,19.620001,39.292179,162.080002,98.550003,48.639999,11.67
2012-12-19,69.447031,24.611923,19.6,39.540922,161.690002,100.580002,48.959999,11.53
2012-12-20,68.8427,24.94537,19.690001,39.789661,159.729996,99.839996,48.759998,11.32
2012-12-21,68.526018,24.738093,19.35,38.803583,160.330002,98.699997,48.09,11.4
2012-12-24,68.636852,24.386621,19.65,38.679213,160.619995,96.769997,47.310001,11.3
2012-12-26,67.690766,24.206381,19.57,38.599259,160.779999,101.449997,48.029999,11.44
2012-12-27,67.962587,24.296501,19.6,39.416552,161.160004,99.43,47.299999,11.48
2012-12-28,67.240812,23.927006,19.5,38.483771,160.539993,99.0,48.349998,11.54
2012-12-31,70.220263,24.071199,19.9,39.345484,162.020004,100.290001,50.220001,11.91
2013-01-02,72.444952,24.891298,20.08,40.367098,163.169998,104.120003,52.27,12.43
2013-01-03,71.530534,24.557851,19.780001,40.073937,161.199997,104.980003,52.77,12.16
2013-01-04,69.538077,24.098236,19.860001,40.713556,160.440002,104.650002,52.759998,12.49
2013-01-07,69.129031,24.053176,19.4,41.5575,159.429993,102.290001,52.57,12.4
2013-01-08,69.315084,23.927006,19.66,42.117166,160.559998,101.089996,51.810001,12.27
2013-01-09,68.231766,24.062189,19.32,42.19712,160.490005,104.339996,51.540001,12.46
2013-01-10,69.077567,23.845898,18.99,43.982724,161.979996,110.57,54.220001,13.28
2013-01-11,68.654011,24.179345,19.290001,44.080443,161.059998,112.970001,54.970001,12.82
2013-01-14,66.206322,24.233416,19.43,43.920537,161.539993,112.639999,55.0,12.89
2013-01-15,64.117541,24.521802,19.52,43.707331,162.559998,111.660004,55.509998,12.81
2013-01-16,66.778984,24.368599,20.07,43.183198,162.649994,109.93,54.34,12.89
2013-01-17,66.329038,24.557851,20.129999,43.405291,163.350006,108.43,53.830002,12.67
2013-01-18,65.975408,24.557851,20.02,43.556311,163.089996,109.839996,55.630001,12.77
2013-01-22,66.604812,24.46773,19.9,42.934459,163.669998,108.910004,55.98,12.89
2013-01-23,67.824038,24.882286,20.110001,41.957263,163.210007,108.300003,57.599998,12.75
2013-01-24,59.443838,24.900308,20.440001,43.023296,161.419998,107.919998,56.66,12.58
2013-01-25,58.042524,25.12561,20.370001,43.964956,160.649994,108.010002,56.59,12.2
2013-01-28,59.355434,25.152646,20.309999,44.133744,160.289993,111.389999,56.18,12.08
2013-01-29,60.469096,25.242767,19.700001,44.240349,160.990005,109.449997,55.759998,12.04
2013-01-30,60.27909,25.098575,20.120001,44.755596,162.190002,108.980003,55.900002,12.13
2013-01-31,60.102275,24.738093,19.629999,45.892697,161.199997,108.300003,54.93,12.0
2013-02-01,59.855527,25.170671,19.76,46.816593,161.449997,108.610001,56.52,12.12
2013-02-04,58.364484,24.72908,19.34,44.533507,162.0,107.199997,53.639999,11.55
2013-02-05,60.412362,24.783152,19.66,45.421866,161.960007,96.370003,53.09,11.86
2013-02-06,60.347706,24.63896,19.85,44.871083,162.389999,98.370003,54.439999,11.62
2013-02-07,62.142077,24.584888,20.32,43.618497,161.839996,96.269997,53.23,11.32
2013-02-08,63.039262,24.828212,20.5,43.893887,161.570007,96.860001,53.720001,11.41
2013-02-11,63.696228,25.107587,20.9,43.52966,159.699997,96.370003,53.200001,11.29
2013-02-12,62.099606,25.12561,21.209999,44.302532,159.889999,95.529999,52.529999,11.39
2013-02-13,61.981484,25.260792,21.15,43.867237,159.050003,95.910004,53.360001,11.47
2013-02-14,61.925744,25.269804,21.18,43.307568,158.350006,95.18,55.66,11.46
2013-02-15,61.072355,25.242767,21.02,42.525814,155.759995,94.32,56.0,11.48
2013-02-19,61.049794,25.488106,21.290001,43.52966,155.330002,92.18,53.48,11.42
2013-02-20,59.571293,25.324548,20.92,42.277071,151.440002,88.449997,56.349998,11.08
2013-02-21,59.201006,24.979253,20.83,40.651373,152.619995,88.769997,54.799999,10.93
2013-02-22,59.831423,25.224594,21.219999,41.752939,152.970001,89.18,55.049999,11.16
2013-02-25,58.768336,24.870214,20.73,40.260493,154.339996,88.010002,52.259998,10.73
2013-02-26,59.58722,24.870214,20.76,40.189424,156.220001,89.730003,51.349998,10.67
2013-02-27,59.00325,25.270026,21.16,40.846812,154.570007,89.349998,51.580002,10.75
2013-02-28,58.582531,25.260939,21.309999,40.624723,153.0,90.760002,51.639999,10.79
2013-03-01,57.131904,25.397241,21.940001,38.821351,152.440002,92.559998,51.0,10.34
2013-03-04,55.74896,25.578973,22.700001,38.643677,152.300003,90.260002,49.790001,10.34
2013-03-05,57.220823,25.760707,22.950001,39.345484,152.380005,91.370003,50.470001,10.43
2013-03-06,56.493519,25.524454,22.799999,39.327715,153.229996,89.93,48.549999,10.53
2013-03-07,57.146502,25.569886,22.700001,39.656409,152.690002,90.419998,48.810001,10.6
2013-03-08,57.297802,25.442673,22.9,40.100587,152.710007,89.220001,49.689999,10.67
2013-03-11,58.114028,25.324548,22.6,39.647524,152.990005,89.43,49.799999,10.5
2013-03-12,56.861153,25.360893,22.4,39.53204,154.190002,87.75,48.41,10.3
2013-03-13,56.850535,25.36998,22.34,38.910185,153.660004,87.650002,48.470001,10.15
2013-03-14,57.401323,25.569886,22.43,39.638641,153.679993,86.330002,48.630001,10.28
2013-03-15,58.882478,25.479021,22.07,39.647524,154.0,85.080002,48.27,10.04
2013-03-18,60.48308,25.53354,22.01,38.217264,155.380005,85.169998,48.130001,10.05
2013-03-19,60.319829,25.606234,22.17,37.026862,156.080002,84.239998,47.509998,9.93
2013-03-20,59.999976,25.733447,22.1,37.2223,155.369995,86.099998,49.599998,10.19
2013-03-21,60.086244,25.542627,22.860001,37.311137,156.25,85.919998,49.110001,10.16
2013-03-22,61.304615,25.66984,23.26,37.408856,155.550003,86.489998,50.040001,10.25
2013-03-25,61.526257,25.58806,23.379999,35.854227,155.240005,85.330002,49.529999,10.05
2013-03-26,61.20242,25.58806,23.59,35.76539,154.720001,86.07,48.43,10.09
2013-03-27,59.999976,25.778881,23.59,34.70824,155.360001,88.129997,48.939999,9.82
2013-03-28,58.749758,25.996961,23.530001,34.752658,154.449997,87.699997,48.59,9.73
2013-04-01,56.92486,25.996961,23.5,34.397314,154.669998,87.050003,48.18,9.52
2013-04-02,57.041652,26.169606,23.780001,35.516647,152.429993,88.120003,50.02,9.59
2013-04-03,57.333636,25.951526,23.379999,34.859263,150.729996,85.959999,50.27,9.42
2013-04-04,56.766921,25.987874,23.52,35.045819,150.289993,85.160004,49.080002,9.38
2013-04-05,56.167028,26.078741,23.299999,35.22349,152.809998,83.589996,47.580002,9.14
2013-04-08,56.566515,25.978787,23.48,35.330095,152.160004,84.07,47.560001,9.2
2013-04-09,56.66871,26.905628,23.83,36.316173,153.339996,84.870003,48.77,9.63
2013-04-10,57.8247,27.514435,24.200001,37.515461,150.75,90.07,48.52,9.77
2013-04-11,57.6442,26.296821,24.49,37.533226,151.050003,88.760002,48.599998,9.82
2013-04-12,57.042981,26.160521,24.690001,36.724818,143.949997,90.620003,49.830002,9.47
2013-04-15,55.722419,26.069654,23.98,35.587716,131.309998,88.57,47.48,9.03
2013-04-16,56.570499,26.32408,23.790001,36.609331,132.800003,90.290001,47.349998,9.34
2013-04-17,53.459546,26.196867,23.700001,35.090234,132.869995,88.610001,46.939999,9.0
2013-04-18,52.032805,26.160521,23.26,34.192993,134.300003,86.470001,46.540001,9.02
2013-04-19,51.831073,27.051014,23.469999,34.868145,135.470001,86.43,46.259998,9.17
2013-04-22,52.911413,28.014201,23.950001,35.392278,137.899994,85.660004,46.299999,9.28
2013-04-23,53.9015,27.805208,24.379999,36.58268,136.880005,87.849998,47.919998,9.21
2013-04-24,53.812578,28.859261,24.75,37.506575,138.369995,88.089996,48.720001,9.38
2013-04-25,54.200122,29.022822,25.200001,37.702014,141.630005,92.339996,49.860001,9.64
2013-04-26,55.370709,28.886522,24.68,37.550994,140.910004,85.019997,50.299999,9.23
2013-04-29,57.085449,29.631628,24.43,38.954603,142.300003,85.489998,55.029999,9.46
2013-04-30,58.765682,30.076873,24.73,40.908995,142.770004,85.849998,56.32,9.65
2013-05-01,58.302491,29.731582,24.299999,40.731325,141.110001,84.860001,56.23,9.41
2013-05-02,59.129335,30.131395,24.969999,41.610801,141.919998,85.0,56.959999,9.32
2013-05-03,59.721269,30.431256,25.07,42.516928,142.089996,84.510002,56.23,9.48
2013-05-06,61.145348,30.667508,25.17,42.685716,142.149994,87.650002,57.68,9.38
2013-05-07,60.873275,30.267696,26.07,43.343104,140.380005,89.300003,56.419998,9.9
2013-05-08,61.560761,29.976923,26.41,43.360872,142.460007,92.910004,57.860001,9.99
2013-05-09,61.023689,29.677061,26.24,42.632416,140.809998,94.25,57.540001,9.97
2013-05-10,60.516018,29.70432,26.83,42.19712,139.600006,95.449997,59.139999,10.7
2013-05-13,60.752491,30.013267,26.389999,41.735171,138.429993,93.139999,58.689999,10.14
2013-05-14,59.29894,30.681245,26.639999,41.752939,137.809998,92.839996,59.119999,10.05
2013-05-15,57.293629,30.974057,27.34,42.117166,134.630005,93.550003,59.5,9.99
2013-05-16,58.059148,31.184519,26.58,41.450895,134.089996,92.690002,58.810001,10.0
2013-05-17,57.882798,31.907397,26.52,43.041061,131.070007,94.720001,59.57,10.14
2013-05-20,59.174693,32.099557,26.58,42.685716,135.119995,100.489998,61.57,10.33
2013-05-21,58.737825,31.889095,27.0,42.143816,132.880005,99.029999,60.720001,10.48
2013-05-22,58.963606,31.669488,26.540001,41.672988,131.940002,95.139999,58.41,10.28
2013-05-23,59.069149,31.248571,26.02,41.486432,134.610001,93.889999,57.310001,10.16
2013-05-24,59.471281,31.358375,26.33,41.277772,133.759995,96.449997,58.150002,9.92
2013-05-28,58.975632,32.044654,26.07,41.949104,133.490005,97.279999,58.669998,9.93
2013-05-29,59.44456,31.916549,25.809999,41.885598,134.830002,96.550003,58.029999,9.78
2013-05-30,60.330318,32.053803,26.33,42.810946,136.699997,97.769997,58.209999,10.09
2013-05-31,60.083164,31.93485,26.299999,42.02168,133.919998,96.639999,57.700001,9.86
2013-06-03,60.215424,32.566226,26.389999,42.729299,136.509995,96.349998,57.119999,9.84
2013-06-04,60.027048,32.017204,26.26,43.083106,135.229996,96.059998,56.369999,9.52
2013-06-05,59.465937,31.825043,25.75,42.357343,135.520004,94.949997,57.049999,9.3
2013-06-06,58.577507,31.98975,26.209999,42.448064,136.529999,98.889999,58.279999,9.31
2013-06-07,59.025063,32.639427,27.040001,43.309909,133.279999,102.669998,60.029999,9.37
2013-06-10,58.634954,32.456422,26.74,43.455062,133.940002,102.989998,59.75,9.25
2013-06-11,58.462614,31.879947,26.4,42.52064,133.25,99.43,57.68,9.05
2013-06-12,57.739846,32.026353,25.889999,41.413854,134.25,97.510002,55.849998,8.92
2013-06-13,58.243511,31.770143,26.370001,42.348272,133.740005,99.660004,56.91,9.19
2013-06-14,57.453947,31.477331,26.280001,41.495501,134.429993,98.0,56.740002,8.37
2013-06-17,57.714464,32.026353,26.540001,41.513646,133.770004,96.760002,58.939999,8.42
2013-06-18,57.683734,32.008051,26.66,42.057967,132.130005,96.300003,58.880001,8.44
2013-06-19,56.512077,31.651187,26.24,40.923961,130.589996,94.550003,56.889999,8.1
2013-06-20,55.689114,30.644646,25.35,39.517795,123.599998,93.230003,55.049999,7.65
2013-06-21,55.242896,30.443336,25.190001,39.753669,125.050003,93.410004,54.48,7.71
2013-06-24,53.778657,30.855104,24.07,38.937185,123.93,89.889999,52.59,7.37
2013-06-25,53.79068,30.80935,24.959999,39.363572,123.470001,91.089996,54.099998,7.65
2013-06-26,53.181472,31.431576,25.290001,39.717383,118.279999,93.720001,56.209999,7.67
2013-06-27,52.608334,31.678637,25.469999,39.26378,115.940002,94.190002,56.580002,7.8
2013-06-28,52.975733,31.605436,25.129999,38.057198,119.110001,94.599998,55.73,7.86
2013-07-01,54.671093,31.440728,25.24,38.084414,121.129997,92.5,55.68,7.86
2013-07-02,55.909551,31.05641,24.99,37.31329,120.050003,90.309998,55.09,7.53
2013-07-03,56.218161,31.120463,25.59,37.240713,120.739998,89.220001,55.119999,7.44
2013-07-05,55.766599,31.303471,25.68,37.304219,118.089996,91.519997,55.169998,7.61
2013-07-08,55.449973,31.413278,25.530001,37.521948,119.510002,90.5,56.669998,7.55
2013-07-09,56.425238,31.431576,26.68,37.785038,120.620003,92.690002,56.009998,7.76
2013-07-10,56.208811,31.751842,26.559999,38.801106,120.949997,93.43,55.68,7.67
2013-07-11,57.085214,32.657728,27.040001,39.708309,124.239998,97.080002,56.650002,8.35
2013-07-12,56.981008,32.639427,27.23,39.780885,124.129997,96.849998,56.5,8.18
2013-07-15,57.105256,33.096946,27.34,40.216343,124.18,101.589996,57.5,8.16
2013-07-16,57.473985,33.188452,26.879999,39.980469,124.889999,105.690002,58.119999,8.1
2013-07-17,57.488683,32.703483,29.66,40.116551,123.32,108.529999,60.139999,8.2
2013-07-18,57.6824,32.428968,29.66,41.096329,124.010002,111.199997,65.099998,8.11
2013-07-19,56.772594,28.732213,29.110001,41.849308,125.110001,111.080002,65.099998,8.08
2013-07-22,56.954288,29.290385,27.860001,42.683938,128.839996,110.010002,64.389999,8.01
2013-07-23,55.976348,29.116529,27.360001,42.720224,129.710007,109.839996,63.630001,8.35
2013-07-24,58.851385,29.244634,27.84,43.173827,127.480003,113.370003,64.290001,8.17
2013-07-25,58.582851,28.723063,28.27,43.718152,128.669998,125.849998,66.529999,8.31
2013-07-26,58.915513,28.933523,28.110001,43.600215,128.779999,127.559998,66.080002,8.39
2013-07-29,59.823981,28.86032,27.93,43.300835,128.470001,129.330002,65.379997,8.16
2013-07-30,60.56278,29.143981,28.049999,41.168906,128.119995,131.690002,67.739998,7.99
2013-07-31,60.457234,29.134831,28.09,40.815098,127.959999,132.309998,68.970001,7.69
2013-08-01,61.011667,28.979274,27.959999,41.749516,126.610001,134.929993,73.68,7.97
2013-08-02,61.794553,29.180582,27.65,41.577148,126.360001,139.699997,75.720001,7.97
2013-08-05,62.717719,29.006726,27.67,41.096329,125.699997,133.889999,74.480003,7.98
2013-08-06,62.156607,28.89692,27.32,40.397785,123.970001,134.559998,74.169998,7.91
2013-08-07,62.120533,29.33614,27.389999,40.579224,124.150002,135.330002,73.599998,7.87
2013-08-08,61.996811,30.09562,27.48,41.304988,126.860001,135.740005,76.339996,8.03
2013-08-09,61.114614,29.921764,27.68,41.604364,126.860001,138.190002,78.059998,8.22
2013-08-12,62.850762,30.077319,28.35,41.413854,129.130005,136.729996,80.349998,8.66
2013-08-13,65.837566,29.699511,28.34,41.232411,127.739998,141.529999,82.900002,8.7
2013-08-14,67.03848,29.810089,28.049999,40.842314,129.0,138.509995,82.110001,8.67
2013-08-15,66.959133,29.294058,27.139999,40.842314,131.690002,134.919998,79.209999,8.71
2013-08-16,67.553539,29.303272,27.32,41.205196,132.580002,134.639999,79.989998,8.62
2013-08-19,68.281079,28.925462,26.91,40.488503,132.009995,135.009995,80.599998,8.58
2013-08-20,67.384094,29.137406,27.120001,40.470362,132.449997,134.960007,79.879997,8.32
2013-08-21,67.557576,29.128191,27.059999,39.726454,132.070007,135.990005,79.410004,8.33
2013-08-22,67.638259,29.846949,27.9,40.706232,132.809998,139.539993,81.529999,8.71
2013-08-23,67.377371,32.021658,27.99,41.286843,134.899994,138.639999,82.190002,8.58
2013-08-26,67.639609,31.468767,27.700001,40.833243,135.449997,139.020004,80.32,8.44
2013-08-27,65.705776,30.648641,27.0,39.300066,136.75,135.119995,76.75,8.14
2013-08-28,66.016427,30.427487,27.110001,39.399858,136.710007,138.979996,78.160004,8.29
2013-08-29,66.124014,30.915873,27.299999,39.018835,135.869995,139.759995,79.57,8.27
2013-08-30,65.521543,30.777652,27.120001,39.390788,134.619995,135.529999,77.419998,8.21
2013-09-03,65.704433,29.376991,27.780001,39.880677,136.419998,136.169998,78.419998,8.62
2013-09-04,67.064034,28.750381,28.07,40.189127,134.660004,134.490005,79.43,8.94
